datetime,Q,year,month,day
2013-10-29,7850,2013,10,29
2013-10-30,7800,2013,10,30
2013-10-31,7730,2013,10,31
2013-11-01,7410,2013,11,1
2013-11-02,7220,2013,11,2
2013-11-03,7050,2013,11,3
2013-11-04,7270,2013,11,4
2013-11-05,7120,2013,11,5
2013-11-06,7130,2013,11,6
2013-11-07,7210,2013,11,7
2013-11-08,7160,2013,11,8
2013-11-09,7190,2013,11,9
2013-11-10,7290,2013,11,10
2013-11-11,14700,2013,11,11
2013-11-12,36900,2013,11,12
2013-11-13,37000,2013,11,13
2013-11-14,37000,2013,11,14
2013-11-15,36600,2013,11,15
2013-11-16,16800,2013,11,16
2013-11-17,7120,2013,11,17
2013-11-18,7100,2013,11,18
2013-11-19,7110,2013,11,19
2013-11-20,7100,2013,11,20
2013-11-21,7130,2013,11,21
2013-11-22,7120,2013,11,22
2013-11-23,7170,2013,11,23
2013-11-24,7080,2013,11,24
2013-11-25,7120,2013,11,25
2013-11-26,7090,2013,11,26
2013-11-27,7060,2013,11,27
2013-11-28,7060,2013,11,28
2013-11-29,7080,2013,11,29
2013-11-30,7070,2013,11,30
2013-12-01,8810,2013,12,1
2013-12-02,10200,2013,12,2
2013-12-03,10100,2013,12,3
2013-12-04,10100,2013,12,4
2013-12-05,10100,2013,12,5
2013-12-06,9880,2013,12,6
2013-12-07,9090,2013,12,7
2013-12-08,8650,2013,12,8
2013-12-09,9960,2013,12,9
2013-12-10,10000,2013,12,10
2013-12-11,10200,2013,12,11
2013-12-12,10000,2013,12,12
2013-12-13,10100,2013,12,13
2013-12-14,9040,2013,12,14
2013-12-15,8760,2013,12,15
2013-12-16,9890,2013,12,16
2013-12-17,10000,2013,12,17
2013-12-18,10000,2013,12,18
2013-12-19,10000,2013,12,19
2013-12-20,10100,2013,12,20
2013-12-21,9100,2013,12,21
2013-12-22,8720,2013,12,22
2013-12-23,10100,2013,12,23
2013-12-24,10100,2013,12,24
2013-12-25,8750,2013,12,25
2013-12-26,10000,2013,12,26
2013-12-27,10100,2013,12,27
2013-12-28,9120,2013,12,28
2013-12-29,8720,2013,12,29
2013-12-30,10000,2013,12,30
2013-12-31,10100,2013,12,31
2014-01-01,11600,2014,1,1
2014-01-02,13400,2014,1,2
2014-01-03,13500,2014,1,3
2014-01-04,12700,2014,1,4
2014-01-05,12100,2014,1,5
2014-01-06,13500,2014,1,6
2014-01-07,13500,2014,1,7
2014-01-08,13400,2014,1,8
2014-01-09,13400,2014,1,9
2014-01-10,13500,2014,1,10
2014-01-11,12700,2014,1,11
2014-01-12,12000,2014,1,12
2014-01-13,13700,2014,1,13
2014-01-14,13400,2014,1,14
2014-01-15,13400,2014,1,15
2014-01-16,13400,2014,1,16
2014-01-17,13400,2014,1,17
2014-01-18,12600,2014,1,18
2014-01-19,11800,2014,1,19
2014-01-20,13500,2014,1,20
2014-01-21,13500,2014,1,21
2014-01-22,13400,2014,1,22
2014-01-23,13500,2014,1,23
2014-01-24,13500,2014,1,24
2014-01-25,12800,2014,1,25
2014-01-26,12100,2014,1,26
2014-01-27,13300,2014,1,27
2014-01-28,13800,2014,1,28
2014-01-29,14100,2014,1,29
2014-01-30,14200,2014,1,30
2014-01-31,14100,2014,1,31
2014-02-01,10700,2014,2,1
2014-02-02,9890,2014,2,2
2014-02-03,10900,2014,2,3
2014-02-04,11300,2014,2,4
2014-02-05,11100,2014,2,5
2014-02-06,11100,2014,2,6
2014-02-07,11200,2014,2,7
2014-02-08,10400,2014,2,8
2014-02-09,9980,2014,2,9
2014-02-10,11100,2014,2,10
2014-02-11,11200,2014,2,11
2014-02-12,11200,2014,2,12
2014-02-13,11200,2014,2,13
2014-02-14,11200,2014,2,14
2014-02-15,10300,2014,2,15
2014-02-16,9850,2014,2,16
2014-02-17,11100,2014,2,17
2014-02-18,11200,2014,2,18
2014-02-19,11200,2014,2,19
2014-02-20,11200,2014,2,20
2014-02-21,11100,2014,2,21
2014-02-22,10200,2014,2,22
2014-02-23,9920,2014,2,23
2014-02-24,11200,2014,2,24
2014-02-25,11300,2014,2,25
2014-02-26,11100,2014,2,26
2014-02-27,11100,2014,2,27
2014-02-28,11200,2014,2,28
2014-03-01,8460,2014,3,1
2014-03-02,7780,2014,3,2
2014-03-03,8320,2014,3,3
2014-03-04,8250,2014,3,4
2014-03-05,8350,2014,3,5
2014-03-06,8370,2014,3,6
2014-03-07,8370,2014,3,7
2014-03-08,8030,2014,3,8
2014-03-09,7750,2014,3,9
2014-03-10,8360,2014,3,10
2014-03-11,8370,2014,3,11
2014-03-12,8470,2014,3,12
2014-03-13,8480,2014,3,13
2014-03-14,8380,2014,3,14
2014-03-15,8200,2014,3,15
2014-03-16,8010,2014,3,16
2014-03-17,8340,2014,3,17
2014-03-18,8450,2014,3,18
2014-03-19,8510,2014,3,19
2014-03-20,8470,2014,3,20
2014-03-21,8410,2014,3,21
2014-03-22,8130,2014,3,22
2014-03-23,7990,2014,3,23
2014-03-24,8500,2014,3,24
2014-03-25,8470,2014,3,25
2014-03-26,8560,2014,3,26
2014-03-27,8370,2014,3,27
2014-03-28,8180,2014,3,28
2014-03-29,8120,2014,3,29
2014-03-30,8110,2014,3,30
2014-03-31,8360,2014,3,31
2014-04-01,8630,2014,4,1
2014-04-02,8830,2014,4,2
2014-04-03,8850,2014,4,3
2014-04-04,8780,2014,4,4
2014-04-05,7970,2014,4,5
2014-04-06,7730,2014,4,6
2014-04-07,8700,2014,4,7
2014-04-08,9830,2014,4,8
2014-04-09,8930,2014,4,9
2014-04-10,8870,2014,4,10
2014-04-11,8870,2014,4,11
2014-04-12,8030,2014,4,12
2014-04-13,7740,2014,4,13
2014-04-14,8830,2014,4,14
2014-04-15,8840,2014,4,15
2014-04-16,8780,2014,4,16
2014-04-17,8810,2014,4,17
2014-04-18,8940,2014,4,18
2014-04-19,8060,2014,4,19
2014-04-20,7700,2014,4,20
2014-04-21,8900,2014,4,21
2014-04-22,8940,2014,4,22
2014-04-23,8720,2014,4,23
2014-04-24,8760,2014,4,24
2014-04-25,8850,2014,4,25
2014-04-26,7900,2014,4,26
2014-04-27,7670,2014,4,27
2014-04-28,8730,2014,4,28
2014-04-29,8870,2014,4,29
2014-04-30,8860,2014,4,30
2014-05-01,8550,2014,5,1
2014-05-02,8560,2014,5,2
2014-05-03,7880,2014,5,3
2014-05-04,7560,2014,5,4
2014-05-05,8460,2014,5,5
2014-05-06,8620,2014,5,6
2014-05-07,8620,2014,5,7
2014-05-08,8560,2014,5,8
2014-05-09,8640,2014,5,9
2014-05-10,7820,2014,5,10
2014-05-11,7680,2014,5,11
2014-05-12,8340,2014,5,12
2014-05-13,8490,2014,5,13
2014-05-14,8520,2014,5,14
2014-05-15,8540,2014,5,15
2014-05-16,8680,2014,5,16
2014-05-17,7780,2014,5,17
2014-05-18,7390,2014,5,18
2014-05-19,7910,2014,5,19
2014-05-20,8100,2014,5,20
2014-05-21,8210,2014,5,21
2014-05-22,8080,2014,5,22
2014-05-23,8100,2014,5,23
2014-05-24,7510,2014,5,24
2014-05-25,7330,2014,5,25
2014-05-26,7180,2014,5,26
2014-05-27,7970,2014,5,27
2014-05-28,8100,2014,5,28
2014-05-29,8150,2014,5,29
2014-05-30,8240,2014,5,30
2014-05-31,7630,2014,5,31
2014-06-01,8450,2014,6,1
2014-06-02,10800,2014,6,2
2014-06-03,10900,2014,6,3
2014-06-04,10800,2014,6,4
2014-06-05,10700,2014,6,5
2014-06-06,10600,2014,6,6
2014-06-07,9220,2014,6,7
2014-06-08,8580,2014,6,8
2014-06-09,10500,2014,6,9
2014-06-10,10800,2014,6,10
2014-06-11,10900,2014,6,11
2014-06-12,10800,2014,6,12
2014-06-13,10900,2014,6,13
2014-06-14,9500,2014,6,14
2014-06-15,8670,2014,6,15
2014-06-16,10800,2014,6,16
2014-06-17,10700,2014,6,17
2014-06-18,10800,2014,6,18
2014-06-19,10900,2014,6,19
2014-06-20,10800,2014,6,20
2014-06-21,9480,2014,6,21
2014-06-22,8700,2014,6,22
2014-06-23,10600,2014,6,23
2014-06-24,10800,2014,6,24
2014-06-25,10800,2014,6,25
2014-06-26,10700,2014,6,26
2014-06-27,10800,2014,6,27
2014-06-28,9490,2014,6,28
2014-06-29,8770,2014,6,29
2014-06-30,10700,2014,6,30
2014-07-01,13100,2014,7,1
2014-07-02,13700,2014,7,2
2014-07-03,13700,2014,7,3
2014-07-04,12300,2014,7,4
2014-07-05,12600,2014,7,5
2014-07-06,12500,2014,7,6
2014-07-07,13500,2014,7,7
2014-07-08,13600,2014,7,8
2014-07-09,13700,2014,7,9
2014-07-10,13700,2014,7,10
2014-07-11,13600,2014,7,11
2014-07-12,12700,2014,7,12
2014-07-13,12200,2014,7,13
2014-07-14,13500,2014,7,14
2014-07-15,13800,2014,7,15
2014-07-16,13600,2014,7,16
2014-07-17,13600,2014,7,17
2014-07-18,13700,2014,7,18
2014-07-19,12700,2014,7,19
2014-07-20,12300,2014,7,20
2014-07-21,13500,2014,7,21
2014-07-22,13700,2014,7,22
2014-07-23,13800,2014,7,23
2014-07-24,13600,2014,7,24
2014-07-25,13600,2014,7,25
2014-07-26,12600,2014,7,26
2014-07-27,12100,2014,7,27
2014-07-28,13400,2014,7,28
2014-07-29,13500,2014,7,29
2014-07-30,13400,2014,7,30
2014-07-31,13300,2014,7,31
2014-08-01,13700,2014,8,1
2014-08-02,12500,2014,8,2
2014-08-03,12000,2014,8,3
2014-08-04,13700,2014,8,4
2014-08-05,13900,2014,8,5
2014-08-06,13800,2014,8,6
2014-08-07,13700,2014,8,7
2014-08-08,13700,2014,8,8
2014-08-09,12600,2014,8,9
2014-08-10,12000,2014,8,10
2014-08-11,13600,2014,8,11
2014-08-12,13700,2014,8,12
2014-08-13,13800,2014,8,13
2014-08-14,13800,2014,8,14
2014-08-15,13800,2014,8,15
2014-08-16,12700,2014,8,16
2014-08-17,12000,2014,8,17
2014-08-18,13600,2014,8,18
2014-08-19,13800,2014,8,19
2014-08-20,14000,2014,8,20
2014-08-21,13700,2014,8,21
2014-08-22,13800,2014,8,22
2014-08-23,12900,2014,8,23
2014-08-24,12000,2014,8,24
2014-08-25,13700,2014,8,25
2014-08-26,13900,2014,8,26
2014-08-27,13900,2014,8,27
2014-08-28,13700,2014,8,28
2014-08-29,13600,2014,8,29
2014-08-30,12800,2014,8,30
2014-08-31,12000,2014,8,31
2014-09-01,9910,2014,9,1
2014-09-02,10600,2014,9,2
2014-09-03,10700,2014,9,3
2014-09-04,10700,2014,9,4
2014-09-05,10700,2014,9,5
2014-09-06,9940,2014,9,6
2014-09-07,9480,2014,9,7
2014-09-08,10500,2014,9,8
2014-09-09,10600,2014,9,9
2014-09-10,10600,2014,9,10
2014-09-11,10600,2014,9,11
2014-09-12,10600,2014,9,12
2014-09-13,9750,2014,9,13
2014-09-14,9320,2014,9,14
2014-09-15,10600,2014,9,15
2014-09-16,10600,2014,9,16
2014-09-17,10700,2014,9,17
2014-09-18,10600,2014,9,18
2014-09-19,10600,2014,9,19
2014-09-20,9910,2014,9,20
2014-09-21,9390,2014,9,21
2014-09-22,10600,2014,9,22
2014-09-23,10900,2014,9,23
2014-09-24,10900,2014,9,24
2014-09-25,10900,2014,9,25
2014-09-26,10900,2014,9,26
2014-09-27,10200,2014,9,27
2014-09-28,9690,2014,9,28
2014-09-29,10800,2014,9,29
2014-09-30,10900,2014,9,30
2014-10-01,10300,2014,10,1
2014-10-02,10400,2014,10,2
2014-10-03,10200,2014,10,3
2014-10-04,9520,2014,10,4
2014-10-05,8690,2014,10,5
2014-10-06,10100,2014,10,6
2014-10-07,10400,2014,10,7
2014-10-08,10400,2014,10,8
2014-10-09,10400,2014,10,9
2014-10-10,10300,2014,10,10
2014-10-11,9500,2014,10,11
2014-10-12,8550,2014,10,12
2014-10-13,10100,2014,10,13
2014-10-14,10400,2014,10,14
2014-10-15,10200,2014,10,15
2014-10-16,10300,2014,10,16
2014-10-17,10400,2014,10,17
2014-10-18,9600,2014,10,18
2014-10-19,8640,2014,10,19
2014-10-20,10200,2014,10,20
2014-10-21,10300,2014,10,21
2014-10-22,10100,2014,10,22
2014-10-23,10200,2014,10,23
2014-10-24,10200,2014,10,24
2014-10-25,9430,2014,10,25
2014-10-26,8560,2014,10,26
2014-10-27,10200,2014,10,27
2014-10-28,10100,2014,10,28
2014-10-29,10300,2014,10,29
2014-10-30,10500,2014,10,30
2014-10-31,10400,2014,10,31
2014-11-01,8730,2014,11,1
2014-11-02,8530,2014,11,2
2014-11-03,8550,2014,11,3
2014-11-04,8700,2014,11,4
2014-11-05,8530,2014,11,5
2014-11-06,8630,2014,11,6
2014-11-07,8570,2014,11,7
2014-11-08,8530,2014,11,8
2014-11-09,8630,2014,11,9
2014-11-10,17000,2014,11,10
2014-11-11,37900,2014,11,11
2014-11-12,38000,2014,11,12
2014-11-13,37800,2014,11,13
2014-11-14,37800,2014,11,14
2014-11-15,19600,2014,11,15
2014-11-16,8440,2014,11,16
2014-11-17,8420,2014,11,17
2014-11-18,8330,2014,11,18
2014-11-19,8460,2014,11,19
2014-11-20,8470,2014,11,20
2014-11-21,8520,2014,11,21
2014-11-22,8590,2014,11,22
2014-11-23,8530,2014,11,23
2014-11-24,8530,2014,11,24
2014-11-25,8490,2014,11,25
2014-11-26,8550,2014,11,26
2014-11-27,8540,2014,11,27
2014-11-28,8610,2014,11,28
2014-11-29,8510,2014,11,29
2014-11-30,8570,2014,11,30
2014-12-01,13900,2014,12,1
2014-12-02,14700,2014,12,2
2014-12-03,14600,2014,12,3
2014-12-04,14700,2014,12,4
2014-12-05,14700,2014,12,5
2014-12-06,14100,2014,12,6
2014-12-07,13200,2014,12,7
2014-12-08,14500,2014,12,8
2014-12-09,14700,2014,12,9
2014-12-10,14700,2014,12,10
2014-12-11,14800,2014,12,11
2014-12-12,14800,2014,12,12
2014-12-13,14200,2014,12,13
2014-12-14,13200,2014,12,14
2014-12-15,14500,2014,12,15
2014-12-16,14700,2014,12,16
2014-12-17,14600,2014,12,17
2014-12-18,14800,2014,12,18
2014-12-19,14700,2014,12,19
2014-12-20,14200,2014,12,20
2014-12-21,13000,2014,12,21
2014-12-22,14500,2014,12,22
2014-12-23,14700,2014,12,23
2014-12-24,14600,2014,12,24
2014-12-25,13100,2014,12,25
2014-12-26,14500,2014,12,26
2014-12-27,14200,2014,12,27
2014-12-28,13000,2014,12,28
2014-12-29,14500,2014,12,29
2014-12-30,14700,2014,12,30
2014-12-31,14600,2014,12,31
2015-01-01,12800,2015,1,1
2015-01-02,14700,2015,1,2
2015-01-03,13800,2015,1,3
2015-01-04,12900,2015,1,4
2015-01-05,14800,2015,1,5
2015-01-06,14800,2015,1,6
2015-01-07,14800,2015,1,7
2015-01-08,14700,2015,1,8
2015-01-09,14800,2015,1,9
2015-01-10,14000,2015,1,10
2015-01-11,12800,2015,1,11
2015-01-12,14800,2015,1,12
2015-01-13,14800,2015,1,13
2015-01-14,14800,2015,1,14
2015-01-15,14700,2015,1,15
2015-01-16,14700,2015,1,16
2015-01-17,13800,2015,1,17
2015-01-18,12900,2015,1,18
2015-01-19,14800,2015,1,19
2015-01-20,14800,2015,1,20
2015-01-21,14800,2015,1,21
2015-01-22,14800,2015,1,22
2015-01-23,14800,2015,1,23
2015-01-24,13800,2015,1,24
2015-01-25,12900,2015,1,25
2015-01-26,14500,2015,1,26
2015-01-27,14600,2015,1,27
2015-01-28,14500,2015,1,28
2015-01-29,14500,2015,1,29
2015-01-30,14600,2015,1,30
2015-01-31,13800,2015,1,31
2015-02-01,9960,2015,2,1
2015-02-02,10800,2015,2,2
2015-02-03,11100,2015,2,3
2015-02-04,11000,2015,2,4
2015-02-05,10900,2015,2,5
2015-02-06,10900,2015,2,6
2015-02-07,10000,2015,2,7
2015-02-08,9260,2015,2,8
2015-02-09,10800,2015,2,9
2015-02-10,11000,2015,2,10
2015-02-11,11000,2015,2,11
2015-02-12,11100,2015,2,12
2015-02-13,11000,2015,2,13
2015-02-14,10200,2015,2,14
2015-02-15,9460,2015,2,15
2015-02-16,10900,2015,2,16
2015-02-17,11100,2015,2,17
2015-02-18,11100,2015,2,18
2015-02-19,11000,2015,2,19
2015-02-20,11000,2015,2,20
2015-02-21,10100,2015,2,21
2015-02-22,9350,2015,2,22
2015-02-23,10900,2015,2,23
2015-02-24,11000,2015,2,24
2015-02-25,11000,2015,2,25
2015-02-26,11500,2015,2,26
2015-02-27,11500,2015,2,27
2015-02-28,11300,2015,2,28
2015-03-01,9660,2015,3,1
2015-03-02,10800,2015,3,2
2015-03-03,10900,2015,3,3
2015-03-04,10900,2015,3,4
2015-03-05,11000,2015,3,5
2015-03-06,11000,2015,3,6
2015-03-07,10400,2015,3,7
2015-03-08,9670,2015,3,8
2015-03-09,10900,2015,3,9
2015-03-10,11000,2015,3,10
2015-03-11,11000,2015,3,11
2015-03-12,10900,2015,3,12
2015-03-13,11000,2015,3,13
2015-03-14,10500,2015,3,14
2015-03-15,9600,2015,3,15
2015-03-16,10800,2015,3,16
2015-03-17,10000,2015,3,17
2015-03-18,9920,2015,3,18
2015-03-19,11100,2015,3,19
2015-03-20,10800,2015,3,20
2015-03-21,10500,2015,3,21
2015-03-22,9480,2015,3,22
2015-03-23,10700,2015,3,23
2015-03-24,11000,2015,3,24
2015-03-25,11100,2015,3,25
2015-03-26,11200,2015,3,26
2015-03-27,11200,2015,3,27
2015-03-28,11100,2015,3,28
2015-03-29,10100,2015,3,29
2015-03-30,11100,2015,3,30
2015-03-31,11300,2015,3,31
2015-04-01,10400,2015,4,1
2015-04-02,10600,2015,4,2
2015-04-03,10500,2015,4,3
2015-04-04,9900,2015,4,4
2015-04-05,9280,2015,4,5
2015-04-06,10300,2015,4,6
2015-04-07,10500,2015,4,7
2015-04-08,10500,2015,4,8
2015-04-09,10400,2015,4,9
2015-04-10,10400,2015,4,10
2015-04-11,9810,2015,4,11
2015-04-12,9350,2015,4,12
2015-04-13,10400,2015,4,13
2015-04-14,10400,2015,4,14
2015-04-15,10600,2015,4,15
2015-04-16,10500,2015,4,16
2015-04-17,10500,2015,4,17
2015-04-18,9810,2015,4,18
2015-04-19,9290,2015,4,19
2015-04-20,10400,2015,4,20
2015-04-21,10500,2015,4,21
2015-04-22,10500,2015,4,22
2015-04-23,10600,2015,4,23
2015-04-24,10500,2015,4,24
2015-04-25,9930,2015,4,25
2015-04-26,9290,2015,4,26
2015-04-27,10400,2015,4,27
2015-04-28,10700,2015,4,28
2015-04-29,10700,2015,4,29
2015-04-30,10600,2015,4,30
2015-05-01,12000,2015,5,1
2015-05-02,11400,2015,5,2
2015-05-03,10300,2015,5,3
2015-05-04,11900,2015,5,4
2015-05-05,12200,2015,5,5
2015-05-06,12100,2015,5,6
2015-05-07,12100,2015,5,7
2015-05-08,12100,2015,5,8
2015-05-09,11400,2015,5,9
2015-05-10,10200,2015,5,10
2015-05-11,11700,2015,5,11
2015-05-12,12100,2015,5,12
2015-05-13,11800,2015,5,13
2015-05-14,12000,2015,5,14
2015-05-15,12000,2015,5,15
2015-05-16,11300,2015,5,16
2015-05-17,10200,2015,5,17
2015-05-18,11900,2015,5,18
2015-05-19,12000,2015,5,19
2015-05-20,12000,2015,5,20
2015-05-21,12000,2015,5,21
2015-05-22,12000,2015,5,22
2015-05-23,11400,2015,5,23
2015-05-24,10200,2015,5,24
2015-05-25,10100,2015,5,25
2015-05-26,12000,2015,5,26
2015-05-27,11700,2015,5,27
2015-05-28,11800,2015,5,28
2015-05-29,11900,2015,5,29
2015-05-30,11200,2015,5,30
2015-05-31,10000,2015,5,31
2015-06-01,13400,2015,6,1
2015-06-02,13900,2015,6,2
2015-06-03,13500,2015,6,3
2015-06-04,13400,2015,6,4
2015-06-05,13200,2015,6,5
2015-06-06,12500,2015,6,6
2015-06-07,12000,2015,6,7
2015-06-08,13100,2015,6,8
2015-06-09,13100,2015,6,9
2015-06-10,13400,2015,6,10
2015-06-11,13400,2015,6,11
2015-06-12,13400,2015,6,12
2015-06-13,12500,2015,6,13
2015-06-14,12100,2015,6,14
2015-06-15,13100,2015,6,15
2015-06-16,13900,2015,6,16
2015-06-17,13900,2015,6,17
2015-06-18,14200,2015,6,18
2015-06-19,14200,2015,6,19
2015-06-20,13100,2015,6,20
2015-06-21,12700,2015,6,21
2015-06-22,13700,2015,6,22
2015-06-23,14000,2015,6,23
2015-06-24,14000,2015,6,24
2015-06-25,14000,2015,6,25
2015-06-26,14400,2015,6,26
2015-06-27,13700,2015,6,27
2015-06-28,13000,2015,6,28
2015-06-29,14200,2015,6,29
2015-06-30,15000,2015,6,30
2015-07-01,17800,2015,7,1
2015-07-02,17700,2015,7,2
2015-07-03,17800,2015,7,3
2015-07-04,16400,2015,7,4
2015-07-05,16000,2015,7,5
2015-07-06,17500,2015,7,6
2015-07-07,17800,2015,7,7
2015-07-08,17800,2015,7,8
2015-07-09,17800,2015,7,9
2015-07-10,17800,2015,7,10
2015-07-11,17400,2015,7,11
2015-07-12,16200,2015,7,12
2015-07-13,17700,2015,7,13
2015-07-14,17800,2015,7,14
2015-07-15,17800,2015,7,15
2015-07-16,17900,2015,7,16
2015-07-17,17900,2015,7,17
2015-07-18,17300,2015,7,18
2015-07-19,16400,2015,7,19
2015-07-20,17600,2015,7,20
2015-07-21,17700,2015,7,21
2015-07-22,17900,2015,7,22
2015-07-23,17900,2015,7,23
2015-07-24,18100,2015,7,24
2015-07-25,17400,2015,7,25
2015-07-26,16100,2015,7,26
2015-07-27,17400,2015,7,27
2015-07-28,17800,2015,7,28
2015-07-29,17900,2015,7,29
2015-07-30,17800,2015,7,30
2015-07-31,18000,2015,7,31
2015-08-01,13200,2015,8,1
2015-08-02,11800,2015,8,2
2015-08-03,13600,2015,8,3
2015-08-04,13800,2015,8,4
2015-08-05,13800,2015,8,5
2015-08-06,13800,2015,8,6
2015-08-07,13700,2015,8,7
2015-08-08,12700,2015,8,8
2015-08-09,11900,2015,8,9
2015-08-10,13600,2015,8,10
2015-08-11,13700,2015,8,11
2015-08-12,13700,2015,8,12
2015-08-13,13700,2015,8,13
2015-08-14,13700,2015,8,14
2015-08-15,12700,2015,8,15
2015-08-16,11800,2015,8,16
2015-08-17,13600,2015,8,17
2015-08-18,13700,2015,8,18
2015-08-19,13600,2015,8,19
2015-08-20,13700,2015,8,20
2015-08-21,13700,2015,8,21
2015-08-22,12600,2015,8,22
2015-08-23,11800,2015,8,23
2015-08-24,13600,2015,8,24
2015-08-25,13700,2015,8,25
2015-08-26,13700,2015,8,26
2015-08-27,13700,2015,8,27
2015-08-28,13700,2015,8,28
2015-08-29,12600,2015,8,29
2015-08-30,11800,2015,8,30
2015-08-31,13600,2015,8,31
2015-09-01,12500,2015,9,1
2015-09-02,12500,2015,9,2
2015-09-03,12500,2015,9,3
2015-09-04,12500,2015,9,4
2015-09-05,11800,2015,9,5
2015-09-06,11100,2015,9,6
2015-09-07,11100,2015,9,7
2015-09-08,12500,2015,9,8
2015-09-09,12400,2015,9,9
2015-09-10,12600,2015,9,10
2015-09-11,12400,2015,9,11
2015-09-12,11700,2015,9,12
2015-09-13,11000,2015,9,13
2015-09-14,12300,2015,9,14
2015-09-15,12600,2015,9,15
2015-09-16,12500,2015,9,16
2015-09-17,12500,2015,9,17
2015-09-18,12500,2015,9,18
2015-09-19,11700,2015,9,19
2015-09-20,11200,2015,9,20
2015-09-21,12300,2015,9,21
2015-09-22,12500,2015,9,22
2015-09-23,12500,2015,9,23
2015-09-24,12500,2015,9,24
2015-09-25,12500,2015,9,25
2015-09-26,11900,2015,9,26
2015-09-27,11200,2015,9,27
2015-09-28,12700,2015,9,28
2015-09-29,12900,2015,9,29
2015-09-30,12900,2015,9,30
2015-10-01,10600,2015,10,1
2015-10-02,10200,2015,10,2
2015-10-03,9550,2015,10,3
2015-10-04,9000,2015,10,4
2015-10-05,10000,2015,10,5
2015-10-06,10300,2015,10,6
2015-10-07,10300,2015,10,7
2015-10-08,10300,2015,10,8
2015-10-09,10200,2015,10,9
2015-10-10,9360,2015,10,10
2015-10-11,8960,2015,10,11
2015-10-12,9990,2015,10,12
2015-10-13,10300,2015,10,13
2015-10-14,10400,2015,10,14
2015-10-15,10400,2015,10,15
2015-10-16,10300,2015,10,16
2015-10-17,9550,2015,10,17
2015-10-18,9020,2015,10,18
2015-10-19,10100,2015,10,19
2015-10-20,10300,2015,10,20
2015-10-21,10300,2015,10,21
2015-10-22,10200,2015,10,22
2015-10-23,10100,2015,10,23
2015-10-24,9250,2015,10,24
2015-10-25,8930,2015,10,25
2015-10-26,9900,2015,10,26
2015-10-27,9950,2015,10,27
2015-10-28,10000,2015,10,28
2015-10-29,10000,2015,10,29
2015-10-30,10000,2015,10,30
2015-10-31,9150,2015,10,31
2015-11-01,9510,2015,11,1
2015-11-02,10900,2015,11,2
2015-11-03,10800,2015,11,3
2015-11-04,8840,2015,11,4
2015-11-05,8870,2015,11,5
2015-11-06,8990,2015,11,6
2015-11-07,9480,2015,11,7
2015-11-08,9000,2015,11,8
2015-11-09,10300,2015,11,9
2015-11-10,10500,2015,11,10
2015-11-11,9180,2015,11,11
2015-11-12,10400,2015,11,12
2015-11-13,10300,2015,11,13
2015-11-14,8350,2015,11,14
2015-11-15,8570,2015,11,15
2015-11-16,8930,2015,11,16
2015-11-17,10300,2015,11,17
2015-11-18,10400,2015,11,18
2015-11-19,10500,2015,11,19
2015-11-20,10400,2015,11,20
2015-11-21,9600,2015,11,21
2015-11-22,9260,2015,11,22
2015-11-23,10300,2015,11,23
2015-11-24,10600,2015,11,24
2015-11-25,10700,2015,11,25
2015-11-26,9230,2015,11,26
2015-11-27,10400,2015,11,27
2015-11-28,9600,2015,11,28
2015-11-29,9120,2015,11,29
2015-11-30,10500,2015,11,30
2015-12-01,14000,2015,12,1
2015-12-02,14400,2015,12,2
2015-12-03,14400,2015,12,3
2015-12-04,14100,2015,12,4
2015-12-05,13600,2015,12,5
2015-12-06,13000,2015,12,6
2015-12-07,14400,2015,12,7
2015-12-08,14400,2015,12,8
2015-12-09,14300,2015,12,9
2015-12-10,14400,2015,12,10
2015-12-11,14400,2015,12,11
2015-12-12,13800,2015,12,12
2015-12-13,13000,2015,12,13
2015-12-14,14300,2015,12,14
2015-12-15,14500,2015,12,15
2015-12-16,14400,2015,12,16
2015-12-17,14400,2015,12,17
2015-12-18,14400,2015,12,18
2015-12-19,13700,2015,12,19
2015-12-20,12900,2015,12,20
2015-12-21,14300,2015,12,21
2015-12-22,14400,2015,12,22
2015-12-23,14500,2015,12,23
2015-12-24,14400,2015,12,24
2015-12-25,12900,2015,12,25
2015-12-26,13600,2015,12,26
2015-12-27,12800,2015,12,27
2015-12-28,14300,2015,12,28
2015-12-29,14400,2015,12,29
2015-12-30,14400,2015,12,30
2015-12-31,14500,2015,12,31
2016-01-01,13000,2016,1,1
2016-01-02,13400,2016,1,2
2016-01-03,12900,2016,1,3
2016-01-04,14500,2016,1,4
2016-01-05,14400,2016,1,5
2016-01-06,14500,2016,1,6
2016-01-07,14700,2016,1,7
2016-01-08,14700,2016,1,8
2016-01-09,13500,2016,1,9
2016-01-10,12000,2016,1,10
2016-01-11,14600,2016,1,11
2016-01-12,14800,2016,1,12
2016-01-13,14700,2016,1,13
2016-01-14,14700,2016,1,14
2016-01-15,14700,2016,1,15
2016-01-16,13500,2016,1,16
2016-01-17,12100,2016,1,17
2016-01-18,14600,2016,1,18
2016-01-19,14600,2016,1,19
2016-01-20,14700,2016,1,20
2016-01-21,14900,2016,1,21
2016-01-22,14700,2016,1,22
2016-01-23,13500,2016,1,23
2016-01-24,12000,2016,1,24
2016-01-25,14600,2016,1,25
2016-01-26,14800,2016,1,26
2016-01-27,14600,2016,1,27
2016-01-28,14900,2016,1,28
